<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2017/7/3,13:37:00,97.970,97.970,97.965,97.970,21
2017/7/3,13:38:00,97.970,97.970,97.970,97.970,6
2017/7/3,13:39:00,97.970,97.970,97.970,97.970,5
2017/7/3,13:40:00,97.965,97.970,97.960,97.960,55
2017/7/3,13:41:00,97.960,97.960,97.920,97.935,129
2017/7/3,13:42:00,97.935,97.935,97.925,97.935,42
2017/7/3,13:43:00,97.935,97.945,97.935,97.945,61
2017/7/3,13:44:00,97.945,97.945,97.935,97.935,26
2017/7/3,13:45:00,97.935,97.940,97.925,97.925,60
2017/7/3,13:46:00,97.925,97.930,97.905,97.930,143
2017/7/3,13:47:00,97.925,97.930,97.925,97.930,12
2017/7/3,13:48:00,97.930,97.935,97.930,97.930,9
2017/7/3,13:49:00,97.930,97.935,97.930,97.935,32
2017/7/3,13:50:00,97.925,97.925,97.925,97.925,17
2017/7/3,13:51:00,97.925,97.930,97.925,97.925,11
2017/7/3,13:52:00,97.930,97.930,97.925,97.930,8
2017/7/3,13:53:00,97.930,97.930,97.925,97.925,7
2017/7/3,13:54:00,97.925,97.925,97.920,97.920,26
2017/7/3,13:55:00,97.920,97.920,97.895,97.900,102
2017/7/3,13:56:00,97.895,97.895,97.870,97.885,193
2017/7/3,13:57:00,97.880,97.890,97.880,97.890,78
2017/7/3,13:58:00,97.885,97.885,97.855,97.860,123
2017/7/3,13:59:00,97.860,97.860,97.850,97.850,133
2017/7/3,14:00:00,97.850,97.850,97.835,97.840,84
2017/7/3,14:01:00,97.835,97.840,97.820,97.840,250
2017/7/3,14:02:00,97.835,97.845,97.835,97.845,40
2017/7/3,14:03:00,97.850,97.855,97.840,97.850,40
2017/7/3,14:04:00,97.850,97.850,97.840,97.845,24
2017/7/3,14:05:00,97.840,97.845,97.840,97.840,66
2017/7/3,14:06:00,97.840,97.845,97.835,97.845,63
2017/7/3,14:07:00,97.845,97.845,97.840,97.845,37
2017/7/3,14:08:00,97.845,97.855,97.845,97.850,12
2017/7/3,14:09:00,97.850,97.855,97.845,97.850,24
2017/7/3,14:10:00,97.855,97.865,97.855,97.865,52
2017/7/3,14:11:00,97.860,97.870,97.860,97.865,108
2017/7/3,14:12:00,97.860,97.870,97.860,97.870,52
2017/7/3,14:13:00,97.865,97.865,97.865,97.865,8
2017/7/3,14:14:00,97.865,97.865,97.860,97.860,15
2017/7/3,14:15:00,97.860,97.860,97.855,97.855,5
2017/7/3,14:16:00,97.855,97.855,97.840,97.845,57
2017/7/3,14:17:00,97.840,97.845,97.835,97.835,52
2017/7/3,14:18:00,97.835,97.835,97.825,97.835,30
2017/7/3,14:19:00,97.830,97.835,97.820,97.835,83
2017/7/3,14:20:00,97.840,97.840,97.835,97.835,39
2017/7/3,14:21:00,97.835,97.840,97.830,97.835,37
2017/7/3,14:22:00,97.840,97.840,97.830,97.830,18
2017/7/3,14:23:00,97.825,97.830,97.825,97.830,23
2017/7/3,14:24:00,97.830,97.840,97.830,97.840,12
2017/7/3,14:25:00,97.835,97.840,97.830,97.840,66
2017/7/3,14:26:00,97.835,97.840,97.835,97.835,22
2017/7/3,14:27:00,97.835,97.835,97.835,97.835,1
2017/7/3,14:28:00,97.835,97.840,97.825,97.825,63
2017/7/3,14:29:00,97.830,97.830,97.825,97.830,16
2017/7/3,14:30:00,97.835,97.845,97.835,97.845,26
2017/7/3,14:31:00,97.850,97.850,97.840,97.850,82
2017/7/3,14:32:00,97.845,97.845,97.840,97.845,11
2017/7/3,14:33:00,97.845,97.850,97.840,97.840,14
2017/7/3,14:34:00,97.845,97.850,97.845,97.845,30
2017/7/3,14:35:00,97.845,97.850,97.845,97.845,8
2017/7/3,14:36:00,97.845,97.845,97.830,97.835,50
2017/7/3,14:38:00,97.840,97.840,97.840,97.840,7
2017/7/3,14:40:00,97.845,97.850,97.845,97.850,11
2017/7/3,14:41:00,97.845,97.845,97.845,97.845,14
2017/7/3,14:42:00,97.845,97.845,97.845,97.845,5
2017/7/3,14:43:00,97.850,97.850,97.850,97.850,18
2017/7/3,14:44:00,97.845,97.855,97.845,97.855,30
2017/7/3,14:45:00,97.855,97.860,97.850,97.850,29
2017/7/3,14:46:00,97.845,97.850,97.845,97.850,27
2017/7/3,14:47:00,97.845,97.850,97.845,97.850,27
2017/7/3,14:48:00,97.850,97.850,97.845,97.845,19
2017/7/3,14:49:00,97.845,97.845,97.845,97.845,11
2017/7/3,14:50:00,97.840,97.845,97.835,97.840,26
2017/7/3,14:51:00,97.835,97.835,97.835,97.835,25
2017/7/3,14:52:00,97.840,97.850,97.840,97.845,23
2017/7/3,14:53:00,97.845,97.845,97.840,97.840,8
2017/7/3,14:54:00,97.840,97.845,97.840,97.840,17
2017/7/3,14:55:00,97.840,97.840,97.840,97.840,27
2017/7/3,14:56:00,97.840,97.845,97.840,97.840,14
2017/7/3,14:57:00,97.840,97.845,97.840,97.845,7
2017/7/3,14:58:00,97.840,97.850,97.840,97.845,75
2017/7/3,14:59:00,97.845,97.850,97.845,97.850,22
2017/7/3,15:00:00,97.845,97.845,97.835,97.835,48
2017/7/3,15:01:00,97.840,97.845,97.835,97.840,51
2017/7/3,15:02:00,97.840,97.840,97.830,97.835,42
2017/7/3,15:03:00,97.840,97.840,97.820,97.825,56
2017/7/3,15:04:00,97.825,97.830,97.820,97.825,22
2017/7/3,15:05:00,97.825,97.840,97.825,97.830,44
2017/7/3,15:06:00,97.835,97.840,97.825,97.825,60
2017/7/3,15:07:00,97.820,97.830,97.820,97.830,36
2017/7/3,15:08:00,97.830,97.830,97.805,97.815,97
2017/7/3,15:09:00,97.810,97.815,97.800,97.805,45
2017/7/3,15:10:00,97.805,97.825,97.800,97.820,77
2017/7/3,15:11:00,97.820,97.820,97.810,97.810,26
2017/7/3,15:12:00,97.810,97.815,97.805,97.805,12
2017/7/3,15:13:00,97.805,97.810,97.790,97.790,35
2017/7/3,15:14:00,97.790,97.800,97.785,97.795,72
2017/7/3,15:15:00,97.795,97.795,97.780,97.780,90
2017/7/4,09:16:00,97.750,97.795,97.725,97.795,269
2017/7/4,09:17:00,97.790,97.795,97.770,97.780,83
2017/7/4,09:18:00,97.770,97.800,97.770,97.800,78
2017/7/4,09:19:00,97.805,97.805,97.795,97.800,27
2017/7/4,09:20:00,97.795,97.795,97.795,97.795,17
2017/7/4,09:21:00,97.800,97.815,97.800,97.815,64
2017/7/4,09:22:00,97.810,97.815,97.805,97.805,24
2017/7/4,09:23:00,97.805,97.810,97.780,97.800,112
2017/7/4,09:24:00,97.800,97.805,97.790,97.790,17
2017/7/4,09:25:00,97.795,97.815,97.795,97.810,32
2017/7/4,09:26:00,97.805,97.825,97.805,97.815,99
2017/7/4,09:27:00,97.815,97.820,97.815,97.820,15
2017/7/4,09:28:00,97.820,97.820,97.815,97.815,15
2017/7/4,09:29:00,97.815,97.820,97.815,97.815,35
2017/7/4,09:30:00,97.820,97.830,97.820,97.820,27
2017/7/4,09:31:00,97.815,97.820,97.815,97.820,38
2017/7/4,09:32:00,97.820,97.830,97.820,97.830,35
2017/7/4,09:33:00,97.830,97.830,97.825,97.825,35
2017/7/4,09:34:00,97.830,97.830,97.830,97.830,11
2017/7/4,09:35:00,97.830,97.830,97.830,97.830,9
2017/7/4,09:36:00,97.830,97.845,97.825,97.840,54
2017/7/4,09:37:00,97.845,97.855,97.845,97.855,38
2017/7/4,09:38:00,97.855,97.855,97.850,97.855,29
2017/7/4,09:39:00,97.850,97.850,97.845,97.845,8
2017/7/4,09:40:00,97.845,97.845,97.840,97.840,31
2017/7/4,09:41:00,97.840,97.840,97.825,97.830,31
2017/7/4,09:42:00,97.825,97.830,97.820,97.820,24
2017/7/4,09:43:00,97.820,97.820,97.810,97.820,15
2017/7/4,09:44:00,97.815,97.820,97.815,97.820,8
2017/7/4,09:45:00,97.810,97.810,97.810,97.810,4
2017/7/4,09:46:00,97.820,97.820,97.810,97.815,80
2017/7/4,09:47:00,97.820,97.820,97.800,97.800,136
2017/7/4,09:48:00,97.805,97.805,97.805,97.805,17
2017/7/4,09:49:00,97.805,97.810,97.805,97.810,28
2017/7/4,09:50:00,97.815,97.820,97.810,97.815,22
2017/7/4,09:51:00,97.815,97.815,97.810,97.810,22
2017/7/4,09:52:00,97.815,97.820,97.815,97.820,6
2017/7/4,09:53:00,97.825,97.830,97.820,97.820,13
2017/7/4,09:54:00,97.825,97.825,97.820,97.820,12
2017/7/4,09:55:00,97.820,97.820,97.805,97.810,49
2017/7/4,09:56:00,97.810,97.815,97.810,97.810,14
2017/7/4,09:57:00,97.815,97.815,97.815,97.815,5
2017/7/4,09:58:00,97.815,97.815,97.815,97.815,6
2017/7/4,09:59:00,97.820,97.825,97.820,97.825,13
2017/7/4,10:00:00,97.820,97.820,97.815,97.815,15
2017/7/4,10:01:00,97.815,97.845,97.815,97.835,89
2017/7/4,10:02:00,97.830,97.840,97.830,97.835,20
2017/7/4,10:03:00,97.835,97.835,97.825,97.825,28
2017/7/4,10:04:00,97.825,97.840,97.825,97.835,17
2017/7/4,10:05:00,97.835,97.845,97.835,97.845,10
2017/7/4,10:06:00,97.835,97.840,97.835,97.840,3
2017/7/4,10:07:00,97.840,97.840,97.840,97.840,10
2017/7/4,10:08:00,97.845,97.845,97.830,97.830,19
2017/7/4,10:09:00,97.830,97.830,97.830,97.830,4
2017/7/4,10:10:00,97.830,97.840,97.830,97.835,20
2017/7/4,10:11:00,97.835,97.835,97.835,97.835,20
2017/7/4,10:12:00,97.840,97.840,97.835,97.835,20
2017/7/4,10:13:00,97.830,97.835,97.830,97.830,9
2017/7/4,10:14:00,97.830,97.830,97.820,97.820,16
2017/7/4,10:15:00,97.825,97.830,97.815,97.825,21
2017/7/4,10:16:00,97.820,97.835,97.820,97.835,43
2017/7/4,10:17:00,97.835,97.845,97.835,97.840,36
2017/7/4,10:18:00,97.845,97.845,97.835,97.835,29
2017/7/4,10:19:00,97.835,97.835,97.830,97.835,21
2017/7/4,10:20:00,97.835,97.840,97.835,97.840,17
2017/7/4,10:21:00,97.840,97.840,97.835,97.835,64
2017/7/4,10:22:00,97.835,97.840,97.835,97.840,10
2017/7/4,10:23:00,97.835,97.845,97.835,97.845,29
2017/7/4,10:24:00,97.845,97.850,97.840,97.850,65
2017/7/4,10:25:00,97.850,97.855,97.840,97.850,76
2017/7/4,10:26:00,97.850,97.860,97.850,97.855,51
2017/7/4,10:27:00,97.850,97.850,97.850,97.850,15
2017/7/4,10:28:00,97.850,97.850,97.845,97.845,9
2017/7/4,10:29:00,97.845,97.845,97.830,97.840,67
2017/7/4,10:30:00,97.845,97.845,97.840,97.845,18
2017/7/4,10:31:00,97.845,97.865,97.845,97.860,63
2017/7/4,10:32:00,97.860,97.860,97.835,97.835,33
2017/7/4,10:33:00,97.835,97.835,97.815,97.820,81
2017/7/4,10:34:00,97.820,97.820,97.810,97.820,36
2017/7/4,10:35:00,97.815,97.820,97.810,97.810,20
2017/7/4,10:36:00,97.815,97.825,97.815,97.825,20
2017/7/4,10:37:00,97.825,97.825,97.820,97.820,7
2017/7/4,10:38:00,97.825,97.825,97.825,97.825,5
2017/7/4,10:39:00,97.830,97.835,97.830,97.830,15
2017/7/4,10:40:00,97.830,97.850,97.830,97.850,26
2017/7/4,10:41:00,97.850,97.850,97.835,97.835,65
2017/7/4,10:42:00,97.835,97.835,97.835,97.835,3
2017/7/4,10:43:00,97.830,97.830,97.830,97.830,1
2017/7/4,10:44:00,97.830,97.830,97.825,97.825,37
2017/7/4,10:45:00,97.825,97.825,97.825,97.825,2
2017/7/4,10:46:00,97.825,97.830,97.825,97.830,6
2017/7/4,10:47:00,97.835,97.840,97.835,97.835,16
2017/7/4,10:48:00,97.830,97.830,97.830,97.830,33
2017/7/4,10:49:00,97.830,97.835,97.830,97.830,31
2017/7/4,10:50:00,97.830,97.835,97.810,97.810,38
2017/7/4,10:51:00,97.815,97.815,97.810,97.810,27
2017/7/4,10:52:00,97.815,97.825,97.815,97.820,56
2017/7/4,10:53:00,97.820,97.820,97.815,97.815,4
2017/7/4,10:54:00,97.810,97.815,97.805,97.810,38
2017/7/4,10:55:00,97.810,97.810,97.805,97.805,5
2017/7/4,10:56:00,97.805,97.805,97.795,97.800,79
2017/7/4,10:57:00,97.800,97.805,97.800,97.805,31
2017/7/4,10:58:00,97.800,97.810,97.800,97.805,44
2017/7/4,10:59:00,97.805,97.805,97.805,97.805,5
2017/7/4,11:00:00,97.800,97.800,97.800,97.800,4
2017/7/4,11:01:00,97.800,97.810,97.795,97.805,24
2017/7/4,11:02:00,97.805,97.805,97.805,97.805,3
2017/7/4,11:03:00,97.810,97.810,97.810,97.810,9
2017/7/4,11:04:00,97.815,97.815,97.810,97.815,18
2017/7/4,11:05:00,97.810,97.810,97.805,97.805,29
2017/7/4,11:07:00,97.805,97.815,97.805,97.815,21
2017/7/4,11:08:00,97.815,97.825,97.815,97.825,30
2017/7/4,11:09:00,97.820,97.825,97.820,97.820,11
2017/7/4,11:10:00,97.820,97.820,97.820,97.820,12
2017/7/4,11:11:00,97.820,97.820,97.815,97.815,9
2017/7/4,11:12:00,97.820,97.820,97.820,97.820,13
2017/7/4,11:13:00,97.815,97.815,97.815,97.815,4
2017/7/4,11:15:00,97.820,97.820,97.815,97.815,2
2017/7/4,11:16:00,97.825,97.840,97.825,97.830,82
2017/7/4,11:17:00,97.830,97.835,97.820,97.825,33
2017/7/4,11:18:00,97.825,97.835,97.815,97.820,129
2017/7/4,11:19:00,97.820,97.820,97.805,97.805,56
2017/7/4,11:20:00,97.800,97.805,97.795,97.795,26
2017/7/4,11:21:00,97.795,97.800,97.795,97.800,9
2017/7/4,11:22:00,97.795,97.795,97.795,97.795,17
2017/7/4,11:23:00,97.790,97.800,97.785,97.790,81
2017/7/4,11:24:00,97.790,97.795,97.790,97.795,9
2017/7/4,11:25:00,97.795,97.795,97.790,97.795,22
2017/7/4,11:26:00,97.790,97.795,97.790,97.795,27
2017/7/4,11:27:00,97.795,97.795,97.795,97.795,9
2017/7/4,11:28:00,97.795,97.805,97.795,97.805,29
2017/7/4,11:29:00,97.805,97.805,97.800,97.805,11
2017/7/4,11:30:00,97.800,97.805,97.800,97.800,5
2017/7/4,13:01:00,97.805,97.820,97.805,97.820,41
2017/7/4,13:02:00,97.820,97.820,97.820,97.820,2
2017/7/4,13:03:00,97.815,97.815,97.810,97.810,11
2017/7/4,13:04:00,97.815,97.825,97.815,97.825,20
2017/7/4,13:05:00,97.820,97.825,97.820,97.825,12
2017/7/4,13:06:00,97.825,97.845,97.825,97.840,153
2017/7/4,13:07:00,97.835,97.840,97.830,97.835,13
2017/7/4,13:08:00,97.835,97.840,97.835,97.835,6
2017/7/4,13:09:00,97.830,97.830,97.830,97.830,6
2017/7/4,13:10:00,97.830,97.830,97.825,97.825,3
2017/7/4,13:11:00,97.825,97.830,97.825,97.830,10
2017/7/4,13:12:00,97.825,97.825,97.820,97.820,8
2017/7/4,13:13:00,97.825,97.830,97.815,97.820,15
2017/7/4,13:14:00,97.820,97.820,97.820,97.820,1
2017/7/4,13:15:00,97.820,97.825,97.815,97.820,21
2017/7/4,13:16:00,97.825,97.825,97.810,97.810,36
2017/7/4,13:17:00,97.805,97.805,97.795,97.805,37
2017/7/4,13:18:00,97.805,97.805,97.800,97.805,29
2017/7/4,13:19:00,97.805,97.805,97.805,97.805,8
2017/7/4,13:20:00,97.805,97.805,97.800,97.800,8
2017/7/4,13:21:00,97.800,97.810,97.800,97.810,24
2017/7/4,13:22:00,97.815,97.815,97.810,97.815,39
2017/7/4,13:23:00,97.810,97.810,97.800,97.805,46
2017/7/4,13:24:00,97.810,97.815,97.810,97.815,61
2017/7/4,13:25:00,97.810,97.810,97.800,97.800,37
2017/7/4,13:26:00,97.800,97.815,97.800,97.815,25
2017/7/4,13:27:00,97.810,97.810,97.805,97.805,24
2017/7/4,13:28:00,97.810,97.810,97.810,97.810,12
2017/7/4,13:29:00,97.810,97.810,97.810,97.810,1
2017/7/4,13:30:00,97.810,97.815,97.810,97.815,10
2017/7/4,13:31:00,97.810,97.810,97.795,97.795,19
2017/7/4,13:32:00,97.795,97.805,97.795,97.805,7
2017/7/4,13:33:00,97.805,97.810,97.805,97.810,11
2017/7/4,13:34:00,97.810,97.815,97.805,97.810,26
2017/7/4,13:35:00,97.805,97.805,97.800,97.800,12
2017/7/4,13:36:00,97.800,97.800,97.795,97.795,4
2017/7/4,13:37:00,97.795,97.805,97.790,97.805,20
2017/7/4,13:38:00,97.805,97.805,97.805,97.805,1
2017/7/4,13:39:00,97.805,97.810,97.805,97.810,12
2017/7/4,13:40:00,97.810,97.810,97.810,97.810,6
2017/7/4,13:41:00,97.810,97.830,97.810,97.825,35
2017/7/4,13:42:00,97.825,97.835,97.825,97.825,23
2017/7/4,13:43:00,97.825,97.825,97.825,97.825,2
2017/7/4,13:44:00,97.825,97.825,97.825,97.825,2
2017/7/4,13:45:00,97.820,97.820,97.820,97.820,3
2017/7/4,13:46:00,97.825,97.835,97.825,97.835,50
2017/7/4,13:47:00,97.835,97.835,97.825,97.825,16
2017/7/4,13:48:00,97.820,97.820,97.805,97.805,22
2017/7/4,13:49:00,97.805,97.805,97.795,97.795,19
2017/7/4,13:50:00,97.795,97.795,97.770,97.785,125
2017/7/4,13:51:00,97.785,97.795,97.780,97.795,22
2017/7/4,13:52:00,97.795,97.795,97.790,97.790,21
2017/7/4,13:53:00,97.790,97.795,97.790,97.795,17
2017/7/4,13:54:00,97.795,97.795,97.790,97.795,13
2017/7/4,13:55:00,97.795,97.800,97.795,97.800,24
2017/7/4,13:56:00,97.800,97.810,97.800,97.810,12
2017/7/4,13:57:00,97.805,97.810,97.805,97.805,13
2017/7/4,13:58:00,97.800,97.810,97.800,97.810,9
2017/7/4,13:59:00,97.810,97.810,97.810,97.810,4
2017/7/4,14:00:00,97.810,97.810,97.795,97.795,24
2017/7/4,14:01:00,97.800,97.810,97.800,97.810,11
2017/7/4,14:02:00,97.810,97.810,97.810,97.810,7
2017/7/4,14:03:00,97.805,97.805,97.805,97.805,3
2017/7/4,14:04:00,97.800,97.815,97.800,97.815,8
2017/7/4,14:05:00,97.820,97.825,97.815,97.820,38
2017/7/4,14:06:00,97.815,97.820,97.810,97.820,51
2017/7/4,14:07:00,97.820,97.820,97.810,97.815,68
2017/7/4,14:08:00,97.815,97.815,97.815,97.815,18
2017/7/4,14:10:00,97.815,97.815,97.815,97.815,2
2017/7/4,14:11:00,97.815,97.825,97.815,97.825,33
2017/7/4,14:12:00,97.825,97.825,97.815,97.820,15
2017/7/4,14:13:00,97.820,97.825,97.820,97.825,3
2017/7/4,14:14:00,97.825,97.825,97.820,97.820,3
2017/7/4,14:15:00,97.815,97.815,97.805,97.805,10
2017/7/4,14:16:00,97.805,97.810,97.800,97.810,27
2017/7/4,14:17:00,97.810,97.810,97.805,97.810,5
2017/7/4,14:19:00,97.810,97.810,97.810,97.810,12
2017/7/4,14:20:00,97.805,97.810,97.805,97.810,10
2017/7/4,14:21:00,97.805,97.815,97.805,97.810,18
2017/7/4,14:22:00,97.805,97.810,97.805,97.810,13
2017/7/4,14:23:00,97.815,97.815,97.815,97.815,5
2017/7/4,14:24:00,97.810,97.810,97.810,97.810,4
2017/7/4,14:25:00,97.805,97.805,97.800,97.800,7
2017/7/4,14:26:00,97.800,97.800,97.795,97.800,16
2017/7/4,14:27:00,97.805,97.805,97.805,97.805,2
2017/7/4,14:28:00,97.800,97.800,97.795,97.795,10
2017/7/4,14:29:00,97.800,97.810,97.800,97.810,17
2017/7/4,14:30:00,97.815,97.815,97.810,97.810,10
2017/7/4,14:31:00,97.810,97.810,97.805,97.805,10
2017/7/4,14:32:00,97.805,97.805,97.805,97.805,6
2017/7/4,14:33:00,97.805,97.805,97.800,97.800,8
2017/7/4,14:34:00,97.800,97.800,97.780,97.795,27
2017/7/4,14:35:00,97.790,97.800,97.790,97.800,43
2017/7/4,14:36:00,97.805,97.810,97.800,97.800,17
2017/7/4,14:37:00,97.800,97.800,97.790,97.800,15
2017/7/4,14:38:00,97.795,97.805,97.795,97.805,12
2017/7/4,14:39:00,97.810,97.815,97.805,97.815,56
2017/7/4,14:40:00,97.815,97.815,97.810,97.815,14
2017/7/4,14:41:00,97.810,97.810,97.810,97.810,4
2017/7/4,14:42:00,97.810,97.810,97.805,97.805,12
2017/7/4,14:43:00,97.810,97.810,97.810,97.810,1
2017/7/4,14:44:00,97.810,97.815,97.800,97.800,18
2017/7/4,14:45:00,97.805,97.805,97.805,97.805,1
2017/7/4,14:46:00,97.810,97.810,97.805,97.805,10
2017/7/4,14:47:00,97.800,97.805,97.800,97.800,31
2017/7/4,14:48:00,97.805,97.805,97.805,97.805,2
2017/7/4,14:49:00,97.810,97.815,97.810,97.815,3
2017/7/4,14:50:00,97.815,97.835,97.815,97.835,68
2017/7/4,14:51:00,97.830,97.850,97.830,97.850,94
2017/7/4,14:52:00,97.850,97.850,97.835,97.840,35
2017/7/4,14:53:00,97.840,97.840,97.830,97.830,12
2017/7/4,14:54:00,97.835,97.835,97.830,97.830,27
2017/7/4,14:55:00,97.830,97.840,97.830,97.840,13
2017/7/4,14:56:00,97.840,97.840,97.835,97.840,27
2017/7/4,14:57:00,97.835,97.835,97.835,97.835,2
2017/7/4,14:58:00,97.830,97.835,97.825,97.830,17
2017/7/4,14:59:00,97.830,97.835,97.820,97.820,29
2017/7/4,15:00:00,97.820,97.835,97.820,97.825,48
2017/7/4,15:01:00,97.825,97.845,97.825,97.840,47
2017/7/4,15:02:00,97.845,97.850,97.840,97.850,36
2017/7/4,15:03:00,97.845,97.850,97.845,97.850,27
2017/7/4,15:04:00,97.845,97.845,97.840,97.840,37
2017/7/4,15:05:00,97.835,97.840,97.835,97.840,17
2017/7/4,15:06:00,97.840,97.850,97.835,97.845,20
2017/7/4,15:07:00,97.845,97.850,97.845,97.850,18
2017/7/4,15:08:00,97.850,97.850,97.850,97.850,10
2017/7/4,15:09:00,97.850,97.850,97.845,97.845,13
2017/7/4,15:10:00,97.845,97.855,97.845,97.850,21
2017/7/4,15:11:00,97.855,97.860,97.845,97.850,58
2017/7/4,15:12:00,97.850,97.850,97.840,97.845,29
2017/7/4,15:13:00,97.845,97.845,97.840,97.840,6
2017/7/4,15:14:00,97.845,97.845,97.840,97.845,32
2017/7/4,15:15:00,97.845,97.850,97.840,97.840,54
2017/7/5,09:16:00,97.800,97.815,97.790,97.810,113
2017/7/5,09:17:00,97.805,97.810,97.795,97.800,40
2017/7/5,09:18:00,97.805,97.815,97.790,97.790,99
2017/7/5,09:19:00,97.800,97.805,97.800,97.805,42
2017/7/5,09:20:00,97.800,97.815,97.800,97.805,32
2017/7/5,09:21:00,97.805,97.810,97.795,97.805,59
2017/7/5,09:22:00,97.805,97.815,97.790,97.815,60
2017/7/5,09:23:00,97.815,97.830,97.805,97.810,72
2017/7/5,09:24:00,97.820,97.820,97.815,97.815,16
2017/7/5,09:25:00,97.815,97.820,97.815,97.820,28
2017/7/5,09:26:00,97.820,97.830,97.815,97.825,27
2017/7/5,09:27:00,97.825,97.830,97.825,97.830,25
2017/7/5,09:28:00,97.825,97.825,97.815,97.825,35
2017/7/5,09:29:00,97.830,97.835,97.830,97.830,51
2017/7/5,09:30:00,97.830,97.830,97.825,97.825,21
2017/7/5,09:31:00,97.835,97.835,97.820,97.820,13
2017/7/5,09:32:00,97.820,97.820,97.820,97.820,5
2017/7/5,09:33:00,97.825,97.825,97.825,97.825,29
2017/7/5,09:34:00,97.820,97.820,97.810,97.815,26
2017/7/5,09:35:00,97.820,97.825,97.815,97.825,23
2017/7/5,09:36:00,97.825,97.825,97.825,97.825,8
2017/7/5,09:37:00,97.830,97.830,97.830,97.830,4
2017/7/5,09:38:00,97.830,97.835,97.830,97.830,53
2017/7/5,09:39:00,97.840,97.850,97.840,97.850,37
2017/7/5,09:40:00,97.855,97.860,97.850,97.860,41
2017/7/5,09:41:00,97.855,97.860,97.850,97.855,27
2017/7/5,09:42:00,97.855,97.855,97.850,97.850,10
2017/7/5,09:43:00,97.850,97.850,97.845,97.850,26
2017/7/5,09:44:00,97.850,97.850,97.850,97.850,17
2017/7/5,09:45:00,97.850,97.885,97.850,97.870,58
2017/7/5,09:46:00,97.870,97.880,97.870,97.875,55
2017/7/5,09:47:00,97.880,97.880,97.865,97.870,31
2017/7/5,09:48:00,97.870,97.875,97.870,97.870,20
2017/7/5,09:49:00,97.875,97.875,97.870,97.875,31
2017/7/5,09:50:00,97.870,97.875,97.865,97.865,25
2017/7/5,09:51:00,97.865,97.880,97.865,97.875,44
2017/7/5,09:52:00,97.870,97.875,97.865,97.870,66
2017/7/5,09:53:00,97.870,97.870,97.865,97.870,16
2017/7/5,09:54:00,97.870,97.870,97.855,97.855,21
2017/7/5,09:55:00,97.860,97.870,97.860,97.870,17
2017/7/5,09:56:00,97.865,97.865,97.855,97.865,27
2017/7/5,09:57:00,97.865,97.870,97.865,97.865,16
2017/7/5,09:58:00,97.870,97.870,97.870,97.870,5
2017/7/5,09:59:00,97.870,97.870,97.865,97.865,31
2017/7/5,10:00:00,97.865,97.875,97.860,97.870,56
2017/7/5,10:01:00,97.880,97.900,97.875,97.880,132
2017/7/5,10:02:00,97.880,97.885,97.880,97.880,30
2017/7/5,10:03:00,97.885,97.895,97.885,97.890,48
2017/7/5,10:04:00,97.890,97.900,97.890,97.890,41
2017/7/5,10:05:00,97.890,97.890,97.880,97.885,39
2017/7/5,10:06:00,97.885,97.895,97.885,97.890,24
2017/7/5,10:07:00,97.890,97.890,97.880,97.880,19
2017/7/5,10:08:00,97.880,97.890,97.880,97.890,23
2017/7/5,10:09:00,97.890,97.890,97.880,97.885,14
2017/7/5,10:10:00,97.885,97.895,97.885,97.895,36
2017/7/5,10:11:00,97.890,97.905,97.890,97.900,94
2017/7/5,10:12:00,97.905,97.905,97.895,97.895,10
2017/7/5,10:13:00,97.900,97.905,97.895,97.895,11
2017/7/5,10:14:00,97.895,97.900,97.895,97.895,26
2017/7/5,10:15:00,97.895,97.900,97.895,97.895,17
2017/7/5,10:16:00,97.895,97.905,97.880,97.880,117
2017/7/5,10:17:00,97.880,97.890,97.875,97.885,109
2017/7/5,10:18:00,97.885,97.885,97.880,97.880,7
2017/7/5,10:19:00,97.885,97.885,97.880,97.880,14
2017/7/5,10:20:00,97.875,97.875,97.875,97.875,8
2017/7/5,10:21:00,97.875,97.880,97.870,97.880,25
2017/7/5,10:22:00,97.880,97.880,97.875,97.875,11
2017/7/5,10:23:00,97.880,97.880,97.875,97.875,18
2017/7/5,10:24:00,97.880,97.885,97.880,97.885,25
2017/7/5,10:25:00,97.885,97.885,97.885,97.885,1
2017/7/5,10:26:00,97.885,97.885,97.885,97.885,5
2017/7/5,10:27:00,97.885,97.885,97.885,97.885,2
2017/7/5,10:28:00,97.880,97.880,97.875,97.875,18
2017/7/5,10:29:00,97.875,97.875,97.875,97.875,12
2017/7/5,10:30:00,97.870,97.875,97.870,97.875,68
2017/7/5,10:31:00,97.880,97.880,97.875,97.875,9
2017/7/5,10:32:00,97.870,97.880,97.865,97.880,35
2017/7/5,10:33:00,97.880,97.880,97.870,97.870,36
2017/7/5,10:34:00,97.870,97.870,97.860,97.860,40
2017/7/5,10:35:00,97.865,97.870,97.865,97.870,6
2017/7/5,10:36:00,97.870,97.875,97.870,97.875,8
2017/7/5,10:37:00,97.875,97.875,97.875,97.875,13
2017/7/5,10:38:00,97.875,97.880,97.875,97.875,28
2017/7/5,10:39:00,97.875,97.875,97.865,97.865,25
2017/7/5,10:40:00,97.875,97.875,97.870,97.875,31
